"Time","Length","Info"
"96.077424","1434","443  >  51405 [ACK] Seq=788365 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"96.077661","110","Application Data"
"96.234225","1434","443  >  51405 [ACK] Seq=789801 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"96.234373","110","Application Data"
"96.430236","1434","443  >  51405 [ACK] Seq=791237 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"96.430476","110","Application Data"
"96.638328","1434","443  >  51405 [ACK] Seq=792673 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"96.639840","110","Application Data"
"96.751550","1434","443  >  51405 [ACK] Seq=794109 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"96.751698","110","Application Data"
"96.958443","1434","443  >  51405 [ACK] Seq=795545 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"96.958443","110","Application Data"
"97.111907","1434","443  >  51405 [ACK] Seq=796981 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"97.112078","110","Application Data"
"97.323175","1434","443  >  51405 [ACK] Seq=798417 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"97.323321","110","Application Data"
"97.474539","1434","443  >  51405 [ACK] Seq=799853 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"97.474540","110","Application Data"
"97.639363","1434","443  >  51405 [ACK] Seq=801289 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"97.640245","110","Application Data"
"97.837371","1434","443  >  51405 [ACK] Seq=802725 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"97.837600","110","Application Data"
"97.997113","1434","443  >  51405 [ACK] Seq=804161 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"97.997258","110","Application Data"
"98.156492","1434","443  >  51405 [ACK] Seq=805597 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"98.156494","110","Application Data"
"98.351345","1434","443  >  51405 [ACK] Seq=807033 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"98.351346","110","Application Data"
"98.513205","1434","443  >  51405 [ACK] Seq=808469 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"98.513904","110","Application Data"
"98.711632","1434","443  >  51405 [ACK] Seq=809905 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"98.711780","110","Application Data"
"98.839925","1434","443  >  51405 [ACK] Seq=811341 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"98.839926","110","Application Data"
"99.029659","1434","443  >  51405 [ACK] Seq=812777 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"99.030604","110","Application Data"
"99.255276","1434","443  >  51405 [ACK] Seq=814213 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"99.255277","110","Application Data"
"99.400201","1434","443  >  51405 [ACK] Seq=815649 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"99.400202","110","Application Data"
"99.594989","1434","443  >  51405 [ACK] Seq=817085 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"99.595135","110","Application Data"
"99.721698","1434","443  >  51405 [ACK] Seq=818521 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"99.721700","110","Application Data"
"99.914458","1434","443  >  51405 [ACK] Seq=819957 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"99.914633","110","Application Data"
"100.114503","1434","443  >  51405 [ACK] Seq=821393 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"100.114668","110","Application Data"
"100.273321","1434","443  >  51405 [ACK] Seq=822829 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"100.273321","110","Application Data"
"100.432673","1434","443  >  51405 [ACK] Seq=824265 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"100.433445","110","Application Data"
"100.635386","1434","443  >  51405 [ACK] Seq=825701 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"100.635946","110","Application Data"
"100.791332","1434","443  >  51405 [ACK] Seq=827137 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"100.791480","110","Application Data"
"100.996393","1434","443  >  51405 [ACK] Seq=828573 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"100.996394","110","Application Data"
"101.122014","1434","443  >  51405 [ACK] Seq=830009 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"101.122869","110","Application Data"
"101.314473","1434","443  >  51405 [ACK] Seq=831445 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"101.315618","110","Application Data"
"101.519598","1434","443  >  51405 [ACK] Seq=832881 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"101.519754","110","Application Data"
"101.679057","1434","443  >  51405 [ACK] Seq=834317 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"101.679205","110","Application Data"
"101.871869","1434","443  >  51405 [ACK] Seq=835753 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"101.872658","110","Application Data"
"101.991316","1434","443  >  51405 [ACK] Seq=837189 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"101.991747","110","Application Data"
"102.190018","1434","443  >  51405 [ACK] Seq=838625 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"102.190019","110","Application Data"
"102.391320","1434","443  >  51405 [ACK] Seq=840061 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"102.391321","110","Application Data"
"102.554795","1434","443  >  51405 [ACK] Seq=841497 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"102.554796","110","Application Data"
"102.712234","1434","443  >  51405 [ACK] Seq=842933 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"102.712383","110","Application Data"
"102.873384","1434","443  >  51405 [ACK] Seq=844369 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"102.873385","110","Application Data"
"103.072221","1434","443  >  51405 [ACK] Seq=845805 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"103.072618","110","Application Data"
"103.279161","1434","443  >  51405 [ACK] Seq=847241 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"103.279162","110","Application Data"
"103.392291","1434","443  >  51405 [ACK] Seq=848677 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"103.392291","110","Application Data"
"103.590889","1434","443  >  51405 [ACK] Seq=850113 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"103.590890","110","Application Data"
"103.749247","1434","443  >  51405 [ACK] Seq=851549 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"103.749436","110","Application Data"
"103.954086","1434","443  >  51405 [ACK] Seq=852985 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"103.954329","110","Application Data"
"104.162360","1434","443  >  51405 [ACK] Seq=854421 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"104.162510","110","Application Data"
"104.273647","1434","443  >  51405 [ACK] Seq=855857 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"104.273793","110","Application Data"
"104.473629","1434","443  >  51405 [ACK] Seq=857293 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"104.473780","110","Application Data"
"104.686637","1434","443  >  51405 [ACK] Seq=858729 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"104.686771","110","Application Data"
"104.830442","1434","443  >  51405 [ACK] Seq=860165 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"104.831393","110","Application Data"
"105.007450","1434","443  >  51405 [ACK] Seq=861601 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"105.007451","110","Application Data"
"105.151625","1434","443  >  51405 [ACK] Seq=863037 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"105.151626","110","Application Data"
"105.359501","1434","443  >  51405 [ACK] Seq=864473 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"105.359502","110","Application Data"
"105.555002","1434","443  >  51405 [ACK] Seq=865909 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"105.555003","110","Application Data"
"105.711213","1434","443  >  51405 [ACK] Seq=867345 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"105.711363","110","Application Data"
"105.874401","1434","443  >  51405 [ACK] Seq=868781 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"105.874551","110","Application Data"
"106.031173","1434","443  >  51405 [ACK] Seq=870217 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"106.031320","110","Application Data"
"106.238212","1434","443  >  51405 [ACK] Seq=871653 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"106.238213","110","Application Data"
"106.353165","1434","443  >  51405 [ACK] Seq=873089 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"106.353165","110","Application Data"
"106.559091","1434","443  >  51405 [ACK] Seq=874525 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"106.559091","110","Application Data"
"106.766530","1434","443  >  51405 [ACK] Seq=875961 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"106.766531","110","Application Data"
"106.918317","1434","443  >  51405 [ACK] Seq=877397 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"106.918317","110","Application Data"
"107.121304","1434","443  >  51405 [ACK] Seq=878833 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"107.121305","110","Application Data"
"107.285116","1434","443  >  51405 [ACK] Seq=880269 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"107.285265","110","Application Data"
"107.436217","1434","443  >  51405 [ACK] Seq=881705 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"107.438043","110","Application Data"
"107.633448","1434","443  >  51405 [ACK] Seq=883141 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"107.634371","110","Application Data"
"107.797446","1434","443  >  51405 [ACK] Seq=884577 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"107.797608","110","Application Data"
"107.961383","1434","443  >  51405 [ACK] Seq=886013 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"107.961532","110","Application Data"
"108.151909","1434","443  >  51405 [ACK] Seq=887449 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"108.152597","110","Application Data"
"108.311347","1434","443  >  51405 [ACK] Seq=888885 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"108.311348","110","Application Data"
"108.515455","1434","443  >  51405 [ACK] Seq=890321 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"108.515605","110","Application Data"
"108.642566","1434","443  >  51405 [ACK] Seq=891757 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"108.642567","110","Application Data"
"108.832682","1434","443  >  51405 [ACK] Seq=893193 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"108.832682","110","Application Data"
"109.038821","1434","443  >  51405 [ACK] Seq=894629 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"109.038822","110","Application Data"
"109.198100","1434","443  >  51405 [ACK] Seq=896065 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"109.198101","110","Application Data"
"109.396318","1434","443  >  51405 [ACK] Seq=897501 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"109.396319","110","Application Data"
"109.512377","1434","443  >  51405 [ACK] Seq=898937 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"109.512523","110","Application Data"
"109.711019","1434","443  >  51405 [ACK] Seq=900373 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"109.711168","110","Application Data"
"109.911743","1434","443  >  51405 [ACK] Seq=901809 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"109.912650","110","Application Data"
"110.073676","1434","443  >  51405 [ACK] Seq=903245 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"110.073677","110","Application Data"
"110.233305","1434","443  >  51405 [ACK] Seq=904681 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"110.233306","110","Application Data"
"110.390458","1434","443  >  51405 [ACK] Seq=906117 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"110.390459","110","Application Data"
"110.617458","1434","443  >  51405 [ACK] Seq=907553 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"110.617459","110","Application Data"
"110.791355","1434","443  >  51405 [ACK] Seq=908989 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"110.791505","110","Application Data"
"110.968180","1434","443  >  51405 [ACK] Seq=910425 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"110.968181","110","Application Data"
"111.111244","1434","443  >  51405 [ACK] Seq=911861 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"111.111244","110","Application Data"
"111.313340","1434","443  >  51405 [ACK] Seq=913297 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"111.313491","110","Application Data"
"111.479107","1434","443  >  51405 [ACK] Seq=914733 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"111.479261","110","Application Data"
"111.673862","1434","443  >  51405 [ACK] Seq=916169 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"111.675476","110","Application Data"
"111.790387","1434","443  >  51405 [ACK] Seq=917605 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"111.790388","110","Application Data"
"111.989628","1434","443  >  51405 [ACK] Seq=919041 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"111.989629","110","Application Data"
"112.224637","110","[TCP Previous segment not captured] , Ignored Unknown Record"
"112.303296","1434","[TCP Retransmission] 443  >  51405 [ACK] Seq=920477 Ack=1 Win=501 Len=1380"
"112.376219","1434","443  >  51405 [ACK] Seq=921913 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"112.376219","110","Application Data"
"112.519869","1434","443  >  51405 [ACK] Seq=923349 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"112.520605","110","Application Data"
"112.674252","1434","443  >  51405 [ACK] Seq=924785 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"112.674399","110","Application Data"
"112.878912","1434","443  >  51405 [ACK] Seq=926221 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"112.879062","110","Application Data"
"113.080748","1434","443  >  51405 [ACK] Seq=927657 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"113.080748","110","Application Data"
"113.230424","1434","443  >  51405 [ACK] Seq=929093 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"113.230554","110","Application Data"
"113.391362","1434","443  >  51405 [ACK] Seq=930529 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"113.391528","110","Application Data"
"113.551869","1434","443  >  51405 [ACK] Seq=931965 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"113.551870","110","Application Data"
"113.750120","1434","443  >  51405 [ACK] Seq=933401 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"113.750265","110","Application Data"
"113.950568","1434","443  >  51405 [ACK] Seq=934837 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"113.950703","110","Application Data"
"114.073696","1434","443  >  51405 [ACK] Seq=936273 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"114.073698","110","Application Data"
"114.280027","1434","443  >  51405 [ACK] Seq=937709 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"114.280176","110","Application Data"
"114.438341","1434","443  >  51405 [ACK] Seq=939145 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"114.438342","110","Application Data"
"114.630676","1434","443  >  51405 [ACK] Seq=940581 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"114.631492","110","Application Data"
"114.792254","1434","443  >  51405 [ACK] Seq=942017 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"114.792255","110","Application Data"
"114.956199","1434","443  >  51405 [ACK] Seq=943453 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"114.956610","110","Application Data"
"115.153834","1434","443  >  51405 [ACK] Seq=944889 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"115.153992","110","Application Data"
"115.358689","1434","443  >  51405 [ACK] Seq=946325 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"115.358835","110","Application Data"
"115.509386","1434","443  >  51405 [ACK] Seq=947761 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"115.509536","110","Application Data"
"115.676316","1434","443  >  51405 [ACK] Seq=949197 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"115.676317","110","Application Data"
"115.831857","1434","443  >  51405 [ACK] Seq=950633 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"115.832006","110","Application Data"
"116.038381","1434","443  >  51405 [ACK] Seq=952069 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"116.038542","110","Application Data"
"116.155994","1434","443  >  51405 [ACK] Seq=953505 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"116.156194","110","Application Data"
"116.354023","1434","443  >  51405 [ACK] Seq=954941 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"116.354252","110","Application Data"
"116.575174","1434","443  >  51405 [ACK] Seq=956377 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"116.575175","110","Application Data"
"116.720205","1434","443  >  51405 [ACK] Seq=957813 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"116.720206","110","Application Data"
"116.911460","1434","443  >  51405 [ACK] Seq=959249 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
